username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;;;;
VMaitland;01/03/2018 06:02;0;1;"hard to take #Metoo serious when women are lusting after #safaree ’s nudes and flooding social media with unwanted sexual attention and explicit jokes at his expense. #himtoo""";;;#Metoo #safaree #himtoo;9,69075E+17;https://twitter.com/VMaitland/status/969075266059464704;;;;;
M_Kallender_Esq;01/03/2018 04:03;0;1;Blame the victim. #HimToo or in Challis's case, #LastCall;;;#HimToo #LastCall;9,69046E+17;https://twitter.com/M_Kallender_Esq/status/969045531635929088;;;;;
maxthegirl;01/03/2018 03:03;0;5;My friend @MakeNiceMedia asks, Why the hell is there a period after #HimToo ? Reader, I had no answer for her. pic.twitter.com/9FABpKj1MR;;@MakeNiceMedia;#HimToo;9,6903E+17;https://twitter.com/maxthegirl/status/969030457441611776;;;;;
MichaelMacko;01/03/2018 02:55;0;1;Him Too... #himtoo #metoo #grope #sexualpredator #TimesUp pic.twitter.com/fTtLWUIvVv;;;#himtoo #metoo #grope #sexualpredator #TimesUp;9,69028E+17;https://twitter.com/MichaelMacko/status/969028222540230656;;;;;
jandjdistefano;01/03/2018 01:51;0;0;#himtoo;;;#himtoo;9,69012E+17;https://twitter.com/jandjdistefano/status/969012172738236421;;;;;
oso1mex;01/03/2018 01:39;0;0;"https://www. cnn.com/2018/02/28/pol itics/hope-hicks-white-house/index.html … Femme Fatale; the other daughter and mrs trump humpa humpa trumpa burnin lust @realDonaldTrump #realDonaldTrump #trumpsexprobe #himtoo #hertoo #metoo #trumptoo";;@realDonaldTrump;#realDonaldTrump #trumpsexprobe #himtoo #hertoo #metoo #trumptoo;9,69009E+17;https://twitter.com/oso1mex/status/969009244220477440;;;;;
terrancegavan;01/03/2018 00:45;0;0;Wait wait wait? Ryan Seacrest is straight? Nothing wrong with that ... obviously! But hell I am poleaxed! anyways ... #himtoo https:// twitter.com/usatoday/statu s/968994485723000832 …;;;#himtoo;9,68996E+17;https://twitter.com/terrancegavan/status/968995617266720774;;;;;
texasbygrace;01/03/2018 00:31;0;0;Sounds like a good time for #himtoo ...;;;#himtoo;9,68992E+17;https://twitter.com/texasbygrace/status/968992109834457089;;;;;
TheCrazyDogLady;28/02/2018 23:23;0;0;#HimToo https:// twitter.com/TheCrazyDogLad y/status/935847597599797249 …;;;#HimToo;9,68975E+17;https://twitter.com/TheCrazyDogLady/status/968974861434544129;;;;;
oso1mex;28/02/2018 23:12;0;0;Cover Up Cover Up Cover Up @realDonaldTrump #realDonaldTrump #HopeHicks @FLOTUS #MelaniaTrump #trumposotherpiece #Adultery #infidelity #trumpaffairs #himtoo #hertoo #MeToo #trumptoo #trumpsexprobe #coverup #COVERGIRL #yourelikemydaughter #stormyhicks http:// on.ktla.com/eKLtR;;@realDonaldTrump @FLOTUS;#realDonaldTrump #HopeHicks #MelaniaTrump #trumposotherpiece #Adultery #infidelity #trumpaffairs #himtoo #hertoo #MeToo #trumptoo #trumpsexprobe #coverup #COVERGIRL #yourelikemydaughter #stormyhicks;9,68972E+17;https://twitter.com/oso1mex/status/968972220469932032;;;;;
nauset45;28/02/2018 21:53;0;0;#HimToo;;;#HimToo;9,68952E+17;https://twitter.com/nauset45/status/968952418909282309;;;;;
soaked2thebone;28/02/2018 21:32;0;0;#himtoo https:// twitter.com/PublishersWkly /status/968888584286687234 …;;;#himtoo;9,68947E+17;https://twitter.com/soaked2thebone/status/968946929496293376;;;;;
deenibeans;28/02/2018 20:28;0;0;http:// aol.it/2HRhxFI #himtoo;;;#himtoo;9,68931E+17;https://twitter.com/deenibeans/status/968930803248898049;;;;;
Rigobert_Rhino;28/02/2018 20:03;0;0;Oulàlàlàlà, y'a harcèlement sexuel aux hanches, moral à tête en vas et brutalités physiques à risques de bris d'ossements, là, vite, en prison. #HimToo;;;#HimToo;9,68925E+17;https://twitter.com/Rigobert_Rhino/status/968924690025721856;;;;;
CaramelGurl2000;28/02/2018 18:28;0;0;Sherman Alexie Sexual Harassment Charges #HimToo ? https:// twitter.com/PublishersWkly /status/968888584286687234 …;;;#HimToo;9,68901E+17;https://twitter.com/CaramelGurl2000/status/968900700347318273;;;;;
WhisperLDM;28/02/2018 18:11;0;0;@IvankaTrump Hey Sweetie, you do know your MOM accused your DAD of raping her, right? She only rescinded the accusation when your dad’s divorce lawyer agreed to increase her alimony. #HimToo #Daughter #Ivanka;;@IvankaTrump;#HimToo #Daughter #Ivanka;9,68896E+17;https://twitter.com/WhisperLDM/status/968896357384638464;;;;;
DLFParis16;28/02/2018 17:40;0;1;L’ #Unef ? #HimToo ?;;;#Unef #HimToo;9,68889E+17;https://twitter.com/DLFParis16/status/968888676284555264;;;;;
Rigobert_Rhino;28/02/2018 13:48;0;0;Ben dis-donc, faut pas la faire chier celle-là, j'espère que ce pauvre garçon va porter plainte pour agression et harcèlement moral (il ne l'a pas frappée, lui). #HimToo #Sad;;;#HimToo #Sad;9,6883E+17;https://twitter.com/Rigobert_Rhino/status/968830376880889856;;;;;
optixjeremy;28/02/2018 12:31;0;0;#HIMTOO;;;#HIMTOO;9,68811E+17;https://twitter.com/optixjeremy/status/968810825216507904;;;;;
MichaelMacko;28/02/2018 08:11;0;0;If nothing happened he needs to come clean and tell his story, I think he should sit out a season, what actress is going to want to risk talking to him, it's not the place. #himtoo #TimesUp #metoo @enews @e_entertainment @NBCUniversal @ABCNetwork @disney @TheAcademy;;@enews @e_entertainment @NBCUniversal @ABCNetwork @disney @TheAcademy;#himtoo #TimesUp #metoo;9,68745E+17;https://twitter.com/MichaelMacko/status/968745373232746496;;;;;
MichaelMacko;28/02/2018 07:36;0;0;@KellyRipa how as the mother of a daughter and a son, sit by someone accused of harassment and not have him say what happened? What kind of example is that, to everyone. The silence is deafening and you are acting complicit. @ABCNetwork @DisneyStudios #himtoo #metoo #TimesUp;;@KellyRipa @ABCNetwork @DisneyStudios;#himtoo #metoo #TimesUp;9,68737E+17;https://twitter.com/MichaelMacko/status/968736563046871046;;;;;
MichaelMacko;28/02/2018 07:31;0;0;@LiveKellyRyan You're not going to talk about it? You don't think you owe an explanation to the millions of women who watch you? Not discuss how it went from dressing to 15m blackmail without provocation? Not good @ABCNetwork @DisneyStudios #himtoo #timesup #sexualharassment;;@LiveKellyRyan @ABCNetwork @DisneyStudios;#himtoo #timesup #sexualharassment;9,68735E+17;https://twitter.com/MichaelMacko/status/968735418773581825;;;;;
MichaelMacko;28/02/2018 07:20;0;0;@NBCUniversal @e_entertainment @enews You CANNOT let @RyanSeacrest host your red carpet at the @TheAcademy Awards on Sunday. Actresses are NOT going to speak to him, did the @IAmCattSadler call outs at the GG's teach you nothing, you think everyone loves him until... #himtoo https:// twitter.com/Variety/status /968714881796100096 …;;@NBCUniversal @e_entertainment @enews @RyanSeacrest @TheAcademy @IAmCattSadler;#himtoo;9,68733E+17;https://twitter.com/MichaelMacko/status/968732623416721408;;;;;
amythejokethief;28/02/2018 07:09;0;0;Matt Damon #himtoo;;;#himtoo;9,6873E+17;https://twitter.com/amythejokethief/status/968729881134628864;;;;;
RealMaatilda;28/02/2018 03:32;0;0;Has anybody else noticed the so far un-commented-upon sexual harassment that poor Tasmanian man is being subjected to on a nightly basis? #MKR #HimToo;;;#MKR #HimToo;9,68675E+17;https://twitter.com/RealMaatilda/status/968675264027766785;;;;;
Miss_Malgenio;28/02/2018 00:34;0;3;#himtoo because men are raped too and sometimes falsity accused. The victims of rape crime come in all form and shape.;;;#himtoo;9,68631E+17;https://twitter.com/Miss_Malgenio/status/968630565133004800;;;;;
RealJhaeson1;27/02/2018 23:48;0;0;Ryan Seacrest fights sexual misconduct claims as fellow ABC star calls for him to skip the Oscars http://www. foxnews.com/entertainment/ 2018/02/27/ryan-seacrest-silent-on-shock-sex-misconduct-allegations-jokes-about-teeth-whitening-as-abc-crisis-deepens.html … via @FoxNews #HimToo ?;;@FoxNews;#HimToo;9,68619E+17;https://twitter.com/RealJhaeson1/status/968618949679067137;;;;;
Megadon23;27/02/2018 23:40;0;0;Cubans a peice of shit #firecuban #himtoo #scumbag @mcuban;;@mcuban;#firecuban #himtoo #scumbag;9,68617E+17;https://twitter.com/Megadon23/status/968616930503512065;;;;;
brucetomaso;27/02/2018 22:32;0;0;Now Ryan Seacrest. #HimToo @variety http:// variety.com/2018/tv/news/r yan-seacrest-sexual-abuse-allegations-stylist-details-1202710460/#utm_medium=social&utm_source=twitter&utm_campaign=social_bar&utm_content=bottom&utm_id=1202710460 …;;@variety;#HimToo #utm_medium;9,686E+17;https://twitter.com/brucetomaso/status/968599865637986305;;;;;
TheRealDaveShaw;27/02/2018 20:21;0;0;#himtoo https:// twitter.com/axios/status/9 68328335234387971 …;;;#himtoo;9,68567E+17;https://twitter.com/TheRealDaveShaw/status/968566764933173250;;;;;
SpazPhoenix1;27/02/2018 20:21;0;0;Not only did some CEREAL LAIR ruin the life and career of @real1 , @WWE is guilty as well.. and now they are silencing his fans for telling the truth! Confiscating signs that tell the TRUTH! #InnocentEnzo #HimToo pic.twitter.com/fnLmrKsc3V;;@real1 @WWE;#InnocentEnzo #HimToo;9,68567E+17;https://twitter.com/SpazPhoenix1/status/968566667285417984;;;;;
WorkingBeauty;27/02/2018 18:12;0;0;I need that Dick. The Handpuppet's Story: Dick #nick #willynilly #handmaidstale #feminism #timesup #parody #comics #spoof #himtoo #comingsoon http:// ift.tt/2CoFMvs pic.twitter.com/6B2mPotYXM;;;#nick #willynilly #handmaidstale #feminism #timesup #parody #comics #spoof #himtoo #comingsoon;9,68534E+17;https://twitter.com/WorkingBeauty/status/968534287225061376;;;;;
angry_MAGA;27/02/2018 16:56;0;2;#HimToo;;;#HimToo;9,68515E+17;https://twitter.com/angry_MAGA/status/968515178835853312;;;;;
DJNoLid;27/02/2018 16:17;0;0;#HimToo https:// youtu.be/AP14dJZzKkA;;;#HimToo;9,68505E+17;https://twitter.com/DJNoLid/status/968505408145981440;;;;;
GACoop2903;27/02/2018 16:16;0;0;#himtoo;;;#himtoo;9,68505E+17;https://twitter.com/GACoop2903/status/968505040913731584;;;;;
DJNoLid;27/02/2018 16:02;0;0;#HimToo pic.twitter.com/LCgvB00nR7;;;#HimToo;9,68502E+17;https://twitter.com/DJNoLid/status/968501618584014854;;;;;
AmberL_Evans;27/02/2018 14:59;0;2;Not #himtoo This is where I draw the line. https:// twitter.com/nbcnews/status /968478605377404928 …;;;#himtoo;9,68486E+17;https://twitter.com/AmberL_Evans/status/968485800781414403;;;;;
purple_moose;27/02/2018 13:50;0;0;Hahahahahaha..... Like wow. #HimToo;;;#HimToo;9,68468E+17;https://twitter.com/purple_moose/status/968468447796645888;;;;;
falderappes;27/02/2018 13:48;0;0;Een viespeuk word je niet, dat ben je. Gelukkig is dat smart die ik kan delen. In ieder geval met jou en @Jeroep . #himtoo;;@Jeroep;#himtoo;9,68468E+17;https://twitter.com/falderappes/status/968467853539250176;;;;;
Deepak_Minhas79;27/02/2018 13:39;0;0;Where #MeToo did not make a difference. #HimToo #Syria http://www. bbc.co.uk/news/world-mid dle-east-43206297 …;;;#MeToo #HimToo #Syria;9,68466E+17;https://twitter.com/Deepak_Minhas79/status/968465726926241792;;;;;
sarcasmic92;27/02/2018 13:07;0;3;#himtoo;;;#himtoo;9,68458E+17;https://twitter.com/sarcasmic92/status/968457638462836737;;;;;
karmasenz;27/02/2018 07:25;0;0;#HimToo https:// twitter.com/Phishie_Philly /status/968277424411725830 …;;;#HimToo;9,68371E+17;https://twitter.com/karmasenz/status/968371411634065408;;;;;
Disgusting3;27/02/2018 07:17;0;2;He admits to male prostitution for his jobs. You know, jobs other than comedy. They are all deviants that have let the perversions continue unabated. I turn him off before the credits end on the previous show. #HimToo #BoycottOSCARS pic.twitter.com/KONyJWZEZB;;;#HimToo #BoycottOSCARS;9,6837E+17;https://twitter.com/Disgusting3/status/968369604048359425;;;;;
DarrenWheels;27/02/2018 06:48;0;0;@RealTimFerguson another gutless, abusive thug exposed, and now he slinks into the dark corners again, shutting down his twitter account Your apology is as pathetic and gutless and you are Tim Shut the door on your way out #MeToo #HimToo;;@RealTimFerguson;#MeToo #HimToo;9,68362E+17;https://twitter.com/DarrenWheels/status/968362305124696065;;;;;
LiveInPresence;27/02/2018 04:07;0;0;#HimToo ? When will it stop? When will human beings learn what appropriate boundaries are? #MeToo . #harassment https:// twitter.com/variety/status /968235538028298240 …;;;#HimToo #MeToo #harassment;9,68322E+17;https://twitter.com/LiveInPresence/status/968321726873468929;;;;;
USSANews;27/02/2018 03:48;0;0;Lawrence Krauss: #himtoo (allegedly) - http:// ussanews.com/News1/2018/02/ 26/lawrence-krauss-himtoo-allegedly/ … pic.twitter.com/QgwTgp2yWf;;;#himtoo;9,68317E+17;https://twitter.com/USSANews/status/968316793570910215;;;;;
jimlehman;27/02/2018 01:50;0;0;#himtoo;;;#himtoo;9,68287E+17;https://twitter.com/jimlehman/status/968287230451208194;;;;;
modhattr;27/02/2018 01:49;0;0;#Ivanka : Which of Trump's blonde Eastern Bloc wives is that. Oh wait, that's YOU!!! #Rapist #Trump #SexualPredator #Hypocrite #HimToo https:// youtu.be/kHCEe8v6ZIs;;;#Ivanka #Rapist #Trump #SexualPredator #Hypocrite #HimToo;9,68287E+17;https://twitter.com/modhattr/status/968287004147400707;;;;;
DaRellB_;27/02/2018 00:44;0;2;#himtoo;;;#himtoo;9,68271E+17;https://twitter.com/DaRellB_/status/968270576249786368;;;;;
VasilisaH;27/02/2018 00:00;0;0;#HimToo;;;#HimToo;9,68259E+17;https://twitter.com/VasilisaH/status/968259462472650753;;;;;
C96330766;26/02/2018 23:45;0;0;#HimToo https:// twitter.com/i/moments/9682 11427986149376 …;;;#HimToo;9,68256E+17;https://twitter.com/C96330766/status/968255742498279425;;;;;
to_daphneS;26/02/2018 23:25;0;0;I sense a behind-the-scenes scandal.... #himtoo;;;#himtoo;9,68251E+17;https://twitter.com/to_daphneS/status/968250791038537735;;;;;
SOtru27;26/02/2018 23:07;0;1;I feel like Elizabeth Perkins fucking a 10 year old Tom Hanks in the movie Big should’ve been made out to be a bigger deal than it was. #HimToo;;;#HimToo;9,68246E+17;https://twitter.com/SOtru27/status/968246065538519040;;;;;
Tommm1954;26/02/2018 21:02;0;1;#HimToo;;;#HimToo;9,68215E+17;https://twitter.com/Tommm1954/status/968214775556550656;;;;;
adiskype;26/02/2018 20:21;0;1;#HimToo me still Liverpool #Liverpoolian #Liverpoolians #hooligans #Twitter #trending;;;#HimToo #Liverpoolian #Liverpoolians #hooligans #Twitter #trending;9,68204E+17;https://twitter.com/adiskype/status/968204402690592769;;;;;
Tommm1954;26/02/2018 19:52;0;1;#HimToo;;;#HimToo;9,68197E+17;https://twitter.com/Tommm1954/status/968197074075267072;;;;;
Razzbender;26/02/2018 19:34;0;0;#HimToo ? I guess Time Isn't Up . Its all a fad. #MondayMotivation pic.twitter.com/l9CHaHpYv6;;;#HimToo #MondayMotivation;9,68193E+17;https://twitter.com/Razzbender/status/968192530620866562;;;;;
alexburrola;26/02/2018 18:53;3;5;Sen Feinstein's name is still more widely known & respected among voters in CA who aren't conservative or libertarian (like all 40 of us). Plus - her team is smart. Don't think that KDL could be Tony Mendoza's ex-roommate without Team DiFI having an ace up its sleeve. #HimToo 2/2;;;#HimToo;9,68182E+17;https://twitter.com/alexburrola/status/968182213593350144;;;;;
denesulinewoman;26/02/2018 16:13;1;3;We dont need to meet the thousands, standing in solidarity for #tinafontaine #coltenboushie #cindygladue #beatriceadam #kellygofourth The pain is felt by every Indigenous person across the world. They are loved! #mmiwg #themenmatter #metoo #himtoo #news #genocide;;;#tinafontaine #coltenboushie #cindygladue #beatriceadam #kellygofourth #mmiwg #themenmatter #metoo #himtoo #news #genocide;9,68142E+17;https://twitter.com/denesulinewoman/status/968142012984713216;;;;;
vaughanvoice;26/02/2018 15:56;0;0;@PrisonPlanet Interview? @Middlebury Men deserve protection too. #HimToo #ElizabethDunnIsaFraud http://www. thecollegefix.com/post/42333/;;@PrisonPlanet @Middlebury;#HimToo #ElizabethDunnIsaFraud;9,68138E+17;https://twitter.com/vaughanvoice/status/968137580851101697;;;;;
professorlemeza;26/02/2018 15:23;0;0;Is there a #HimToo hashtag yet?;;;#HimToo;9,68129E+17;https://twitter.com/professorlemeza/status/968129297360842753;;;;;
oso1mex;26/02/2018 15:02;0;0;https://www. cnn.com/2018/02/26/pol itics/russia-republicans-trump-finances/index.html … SWAMP CORRUPTION 101 @realDonaldTrump #PresidentsDay2018 @GOP @HouseDemocrats #CorruptGOP #corruption #MoneyLaundering #DeutscheBank #selfservice #TaxScam #sexprobe #HimToo #MeToo #Adultery #payola #Coverup #Collusion #LockThemAllUp;;@realDonaldTrump @GOP @HouseDemocrats;#PresidentsDay2018 #CorruptGOP #corruption #MoneyLaundering #DeutscheBank #selfservice #TaxScam #sexprobe #HimToo #MeToo #Adultery #payola #Coverup #Collusion #LockThemAllUp;9,68124E+17;https://twitter.com/oso1mex/status/968124148735123456;;;;;
jeremy_gans;26/02/2018 10:40;0;1;#HimToo https://www. theonion.com/new-evidence-s uggests-president-george-washington-sent-1823275416 …;;;#HimToo;9,68058E+17;https://twitter.com/jeremy_gans/status/968058300502691840;;;;;
oso1mex;26/02/2018 08:19;0;0;TRUMP SEX PROBE @realDonaldTrump #PresidentsDay2018 #realDonaldTrump #trumpsexprobe #HimToo #MeToo #trumptoo #TimesUp #richandwhitedoesntmakeitright #truthisoutthere #infidelity #adultery #lastlady #Melania #youremindmeofmydaughter #perv #Shameless https:// apple.news/AEPQTGiXsQK-bu kjtxDC6tA …;;@realDonaldTrump;#PresidentsDay2018 #realDonaldTrump #trumpsexprobe #HimToo #MeToo #trumptoo #TimesUp #richandwhitedoesntmakeitright #truthisoutthere #infidelity #adultery #lastlady #Melania #youremindmeofmydaughter #perv #Shameless;9,68023E+17;https://twitter.com/oso1mex/status/968022602194104322;;;;;
Y4LYFE;26/02/2018 05:07;0;3;#himtoo;;;#himtoo;9,67974E+17;https://twitter.com/Y4LYFE/status/967974487936335872;;;;;
kalhan;26/02/2018 02:54;10;16;"Here's the @NYMag cover for @JillAbramson 's must read story: The Case for Impeaching Clarence Thomas— #HimToo "" http:// nymag.com/press/2018/02/ on-the-cover-the-case-for-impeaching-clarence-thomas.html … pic.twitter.com/8i2fBqNTgd""";;@NYMag @JillAbramson;#HimToo;9,67941E+17;https://twitter.com/kalhan/status/967940989313867776;;;;;
Claymore2211;26/02/2018 00:35;0;0;#HimToo https:// twitter.com/globalnews/sta tus/967905176517513216 …;;;#HimToo;9,67906E+17;https://twitter.com/Claymore2211/status/967905887363923968;;;;;
LauraInBham;25/02/2018 22:23;0;1;Sherman Alexie. #himtoo;;;#himtoo;9,67873E+17;https://twitter.com/LauraInBham/status/967872765557596160;;;;;
eastendgrl1;25/02/2018 22:18;0;0;#HimToo How do we trust men? https:// twitter.com/nativeapprops/ status/967478239026442241 …;;;#HimToo;9,67871E+17;https://twitter.com/eastendgrl1/status/967871332837986304;;;;;
5876M;25/02/2018 22:06;0;0;RT #HimToo https:// twitter.com/NYMag/status/9 67550631375491072 …;;;#HimToo;9,67869E+17;https://twitter.com/5876M/status/967868529386115072;;;;;
stephenjakedunn;25/02/2018 21:30;0;0;I said damn! Start a #himtoo hashtag...;;;#himtoo;9,67859E+17;https://twitter.com/stephenjakedunn/status/967859289355415553;;;;;
Jagbooks;25/02/2018 18:17;0;0;#HimToo;;;#HimToo;9,67811E+17;https://twitter.com/Jagbooks/status/967810845186150400;;;;;
JohnHeaner;25/02/2018 16:52;0;0;Bauman's leadership at last is felt! #himtoo https:// twitter.com/scottlay/statu s/967785691961700353 …;;;#himtoo;9,67789E+17;https://twitter.com/JohnHeaner/status/967789436401364992;;;;;
