username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
TinaBeattie|2018-01-03 20:04|0|1|Here's one of Toby Young's "politically incorrect" tweets. This man has just been appointed to sit on the Board of the Office of Students. #HimToo . pic.twitter.com/l9TWtSVqAz|||#HimToo|948631282266886144|https://twitter.com/TinaBeattie/status/948631282266886144
greenteepodcast|2018-01-03 19:04|0|0|#HimToo #DontWantToMissIt #Episode1 #OutOf3 #GreenTeePodcast #GTP #TyMeLessExpanded #TMLC … https://www. instagram.com/p/BdfyAloB6vj/|||#HimToo #DontWantToMissIt #Episode1 #OutOf3 #GreenTeePodcast #GTP #TyMeLessExpanded #TMLC|948615997514280960|https://twitter.com/greenteepodcast/status/948615997514280960
JABat49|2018-01-03 18:34|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948608501840072704|https://twitter.com/JABat49/status/948608501840072704
JABat49|2018-01-03 17:53|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948598139149275136|https://twitter.com/JABat49/status/948598139149275136
JABat49|2018-01-03 17:46|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948596471431139329|https://twitter.com/JABat49/status/948596471431139329
JustXHero_Today|2018-01-03 17:34|0|0|Did you know our shirts are boef proof? Just saying... BTW we also respect women! http:// dai.ly/x6cicj5 #boef #Boefgate #NoRespect #himtoo|||#boef #Boefgate #NoRespect #himtoo|948593298234593283|https://twitter.com/JustXHero_Today/status/948593298234593283
WadeHollowell|2018-01-03 16:13|0|0|#himtoo|||#himtoo|948573005109702657|https://twitter.com/WadeHollowell/status/948573005109702657
JABat49|2018-01-03 15:44|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948565670089887746|https://twitter.com/JABat49/status/948565670089887746
brucetomaso|2018-01-03 15:40|0|1|Now RichRod. #HimToo http:// azc.cc/2lLBDXZ|||#HimToo|948564668666335238|https://twitter.com/brucetomaso/status/948564668666335238
JABat49|2018-01-03 15:38|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948564134949421056|https://twitter.com/JABat49/status/948564134949421056
JABat49|2018-01-03 15:36|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948563605146030082|https://twitter.com/JABat49/status/948563605146030082
JABat49|2018-01-03 15:01|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948554910991253504|https://twitter.com/JABat49/status/948554910991253504
QwanZone|2018-01-03 14:47|0|0|#HimToo https:// twitter.com/votevets/statu s/948361885593886720 …|||#HimToo|948551418683838464|https://twitter.com/QwanZone/status/948551418683838464
JABat49|2018-01-03 12:53|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948522657619890179|https://twitter.com/JABat49/status/948522657619890179
DavidHu50462939|2018-01-03 11:42|0|0|#himtoo|||#himtoo|948504915273543686|https://twitter.com/DavidHu50462939/status/948504915273543686
DanaSprague2|2018-01-03 09:45|0|0|Retweeted SKY45 ( @SKYRIDER4538 ): #snowflakes here is oppression! #HimToo #MeToo . @Alyssa_Milano ... https:// fb.me/7AgbXFfL4||@SKYRIDER4538 @Alyssa_Milano|#snowflakes #HimToo #MeToo|948475296386338817|https://twitter.com/DanaSprague2/status/948475296386338817
Fan4WVU|2018-01-03 04:42|0|0|#himtoo|||#himtoo|948399077217185797|https://twitter.com/Fan4WVU/status/948399077217185797
JABat49|2018-01-03 01:32|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948351306762158080|https://twitter.com/JABat49/status/948351306762158080
JABat49|2018-01-03 01:28|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948350299156221953|https://twitter.com/JABat49/status/948350299156221953
BokLooLangLLP|2018-01-03 01:05|0|0|"Cam Newton was putrid...he couldn't play worse" - @MadDogUnleashed ranting like he had Lina+4 #HimToo||@MadDogUnleashed|#HimToo|948344440673849344|https://twitter.com/BokLooLangLLP/status/948344440673849344
JABat49|2018-01-03 01:02|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948343892067352576|https://twitter.com/JABat49/status/948343892067352576
jackthor44|2018-01-03 00:52|0|1|Is this the real reason why you are not running for re-election this year? Using taxpayers money to settle a sexual harassment and age discrimination lawsuit... #MeToo #HimToo #GOPhypocrite https://www. nashvillepost.com/politics/feder al-government/article/20986617/duncan-settled-lawsuit-with-federal-funds …|||#MeToo #HimToo #GOPhypocrite|948341368275001351|https://twitter.com/jackthor44/status/948341368275001351
andersonatlarge|2018-01-02 23:30|1|0|#TuesdayThoughts Sheriff Jewell Williams has strikes against him. Why is he not out @SheriffWilliams #SexualHarassment #Accountability #MeToo #HimToo pic.twitter.com/gLZwtwtUId||@SheriffWilliams|#TuesdayThoughts #SexualHarassment #Accountability #MeToo #HimToo|948320697566355457|https://twitter.com/andersonatlarge/status/948320697566355457
JABat49|2018-01-02 23:07|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948314734444666880|https://twitter.com/JABat49/status/948314734444666880
JABat49|2018-01-02 23:03|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948313743078895616|https://twitter.com/JABat49/status/948313743078895616
KillBillionaire|2018-01-02 22:29|0|0|#himtoo|||#himtoo|948305261684559872|https://twitter.com/KillBillionaire/status/948305261684559872
JABat49|2018-01-02 22:19|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948302744879816705|https://twitter.com/JABat49/status/948302744879816705
JABat49|2018-01-02 22:08|0|1|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948299923811954688|https://twitter.com/JABat49/status/948299923811954688
JABat49|2018-01-02 21:56|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948296932262318082|https://twitter.com/JABat49/status/948296932262318082
JABat49|2018-01-02 21:46|0|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948294460823228416|https://twitter.com/JABat49/status/948294460823228416
JABat49|2018-01-02 21:34|1|0|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo @nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC||@nytimes @BBCWorld @USATODAY @latimes @Yahoo @Google @HuffPost @CNN @FoxNews @NBCNews @MailOnline @washingtonpost @guardian @WSJ @ABC|#Resistance #TrumpRussia #WomensRights #RussiaGate #ImpeachTrump #Democrats #Republicans #GOPTaxScam #resist #MuellerTime #TheResistance #HimToo|948291491767685121|https://twitter.com/JABat49/status/948291491767685121
SKYRIDER4538|2018-01-02 21:25|174|169|#snowflakes here is oppression! #HimToo #MeToo . @Alyssa_Milano . @DebraMessing https:// twitter.com/mehdi_afraa/st atus/845331202265550848 …||@Alyssa_Milano @DebraMessing|#snowflakes #HimToo #MeToo|948289148862939136|https://twitter.com/SKYRIDER4538/status/948289148862939136
thebobcampbell|2018-01-02 20:37|0|0|My guess: #himtoo|||#himtoo|948277028234686464|https://twitter.com/thebobcampbell/status/948277028234686464
GirlsDaddys|2018-01-02 19:54|0|0|#HimToo https:// fb.me/Pk1JlD8C|||#HimToo|948266377726644224|https://twitter.com/GirlsDaddys/status/948266377726644224
JillsStar|2018-01-02 19:52|0|0|How many falsely accused men have been sent to jail due to a woman’s revenge? The number is too high & it’s why people are skeptical of the sudden accusation tsunami. #HimToo https://www. facebook.com/KTVB7/posts/10 155982763318991 …|||#HimToo|948265668700340224|https://twitter.com/JillsStar/status/948265668700340224
AHSWIBC|2018-01-02 19:47|0|0|@CouncillorClay is blaming the #HimToo story on @MaggieALewis That is a striaght up lie. I've been working this long before Clay was even on the City-County Council. (2011) I even asked him about it at a news conference. http://www. indianabarrister.com/archives/2011/ 06/the_question.html …||@CouncillorClay @MaggieALewis|#HimToo|948264449630236672|https://twitter.com/AHSWIBC/status/948264449630236672
The_TCS|2018-01-02 19:47|0|0|@CouncillorClay is blaming the #HimToo story on @MaggieALewis That is a striaght up lie. I've been working this long before Clay was even on the City-County Council. (2011) I even asked him about it at a news conference. http://www. indianabarrister.com/archives/2011/ 06/the_question.html …||@CouncillorClay @MaggieALewis|#HimToo|948264449605070848|https://twitter.com/The_TCS/status/948264449605070848
AttyAbdul|2018-01-02 19:47|3|4|@CouncillorClay is blaming the #HimToo story on @MaggieALewis That is a striaght up lie. I've been working this long before Clay was even on the City-County Council. (2011) I even asked him about it at a news conference. http://www. indianabarrister.com/archives/2011/ 06/the_question.html …||@CouncillorClay @MaggieALewis|#HimToo|948264449596633088|https://twitter.com/AttyAbdul/status/948264449596633088
IndyPoliticsOrg|2018-01-02 19:47|0|0|@CouncillorClay is blaming the #HimToo story on @MaggieALewis That is a striaght up lie. I've been working this long before Clay was even on the City-County Council. (2011) I even asked him about it at a news conference. http://www. indianabarrister.com/archives/2011/ 06/the_question.html …||@CouncillorClay @MaggieALewis|#HimToo|948264449579929602|https://twitter.com/IndyPoliticsOrg/status/948264449579929602
GunnarMarcus|2018-01-02 19:07|0|0|Female Commander in the military told me she wanted me to stay in her office after hours "if I wanted to advance". Abuse is not isolated to one race, gender, religion, political party, etc #himtoo|||#himtoo|948254539609653249|https://twitter.com/GunnarMarcus/status/948254539609653249
